,dcp,rsi,stochrsi,willr,roc
2001-06-29,60.7346865285937,49.8252,32.0688,-69.6203,0.5403
2001-07-02,61.1895277933453,51.5075,60.4035,-58.8608,0.6248
2001-07-03,60.4564306960398,48.7352,0.0,-76.2025,-3.4111
2001-07-05,59.9855362101793,47.024,0.0,-86.4315,-4.5957
2001-07-06,56.9889349365219,38.0696,0.0,-94.5498,-9.1684
2001-07-09,56.036443817395,35.7893,0.0,-92.78,-9.8019
2001-07-10,54.5595474753781,32.6021,0.0,-97.866,-13.122
2001-07-11,55.5709004052375,36.6676,28.1899,-86.4577,-11.4286
2001-07-12,57.3902654642438,43.1601,100.0,-63.7349,-7.9715
2001-07-13,58.0752028982227,45.3791,100.0,-55.5768,-6.2376
2001-07-16,57.6952766653126,44.3678,92.0848,-60.102,-5.088
2001-07-17,58.0752028982227,45.643,100.0,-55.5768,-5.0232
2001-07-18,55.8009965744648,39.8828,0.0,-82.3262,-9.1954
2001-07-19,55.6511665107819,39.5368,0.0,-84.1455,-8.0378
2001-07-20,56.5608490402851,42.7132,52.0204,-73.0994,-6.1279
2001-07-23,56.6411151458295,42.9914,56.5759,-72.1248,-6.2195
2001-07-24,55.9240712696329,41.1141,45.658,-80.8317,-7.2259
2001-07-25,56.1274120703453,41.8718,67.5909,-78.3626,-7.2098
2001-07-26,56.7213812513739,44.0841,100.0,-71.1501,-6.6244
2001-07-27,56.0257416699891,42.1084,33.4782,-79.1915,-9.0356
2001-07-30,56.6411151458295,44.4275,100.0,-69.0029,-6.7401
2001-07-31,56.29864642884,43.4088,60.1405,-71.1006,-7.993
2001-08-01,57.2885950638876,47.0996,100.0,-52.9915,-5.2399
2001-08-02,58.2196818882026,50.3082,100.0,-22.4839,-2.9438
2001-08-03,57.8879153186191,49.1892,83.7807,-22.3916,1.5775
2001-08-06,56.9942860102248,46.271,41.4845,-41.9695,1.7093
2001-08-07,56.8551580939479,45.8254,0.0,-45.0176,4.2075
2001-08-08,55.8277519429796,42.6344,0.0,-78.2609,0.4622
2001-08-09,55.7688110396901,42.4558,0.0,-79.7574,-2.8253
2001-08-10,56.2349800020703,44.3944,50.8124,-67.9209,-3.1687
2001-08-13,56.7225820201921,46.3832,100.0,-55.5402,-1.6859
2001-08-14,56.9047629939959,47.1269,100.0,-50.9144,-2.0154
2001-08-15,56.2671295856828,44.8356,50.9473,-67.1046,0.8353
2001-08-16,56.6636411169027,46.5371,78.4147,-57.0367,1.8193
2001-08-17,56.0420825003958,44.2833,0.0,-72.8188,-0.9172
2001-08-20,55.7795275675609,43.3498,0.0,-79.4853,-1.5211
2001-08-21,54.5953512378366,39.4061,0.0,-94.2638,-2.3759
2001-08-22,55.7045118724653,44.3938,69.9436,-70.0314,-0.7535
2001-08-23,55.1901185346665,42.6788,65.6157,-81.2696,-2.6996
2001-08-24,57.3280658448928,50.966,100.0,-34.5607,2.3245
2001-08-27,57.2584084137326,50.7146,97.8247,-36.0826,1.0898
2001-08-28,56.2349800020703,47.1191,53.58,-58.442,-0.1131
2001-08-29,55.7956023593672,45.6563,35.9289,-68.0413,-2.6061
2001-08-30,53.7755368557197,39.6928,0.0,-86.4649,-7.6334
2001-08-31,53.5558480343681,39.108,0.0,-88.3298,-7.4835
2001-09-04,54.3810206804204,42.4597,41.8378,-71.8415,-4.5851
2001-09-05,53.7701785917843,40.7135,24.517,-84.0471,-5.426
2001-09-06,52.5109865669642,37.3779,0.0,-96.6825,-5.9411
2001-09-07,51.7554713520722,35.5389,0.0,-95.1639,-7.1964
2001-09-10,51.6911721848473,35.383,0.0,-93.0214,-8.08
2001-09-17,50.0140355730657,31.5784,0.0,-94.9521,-11.8269
2001-09-18,51.6536643372995,38.3952,100.0,-75.3994,-9.2279
2001-09-19,51.4393337798833,37.876,92.383,-77.4603,-8.5801
2001-09-20,50.0461851566781,34.6681,45.3255,-93.9683,-11.6785
2001-09-21,48.4922886154108,31.5326,0.0,-94.6524,-13.4717
2001-09-24,50.7963421076348,40.0022,100.0,-71.6578,-8.9337
2001-09-25,50.6088028698956,39.5827,95.0467,-73.5294,-7.302
2001-09-26,48.9209497302432,36.0053,52.8091,-90.3743,-12.1778
2001-09-27,48.2243754186406,34.6451,36.7491,-87.8803,-12.6214
2001-09-28,49.1459968155302,37.9118,60.9793,-79.5751,-14.2724
2001-10-01,49.6764649451352,39.7368,100.0,-73.4756,-13.2416
2001-10-02,50.2444409222881,41.6693,100.0,-65.8881,-10.6527
2001-10-03,51.9483688537467,47.0329,100.0,-40.5405,-6.8952
2001-10-04,52.1412663554213,47.607,100.0,-37.2123,-3.0391
2001-10-05,52.521703094835,48.7599,100.0,-32.6726,-1.931
2001-10-08,52.7788997637344,49.55,100.0,-28.2269,-2.9461
2001-10-09,52.0501758685194,47.3715,13.4553,-26.8385,-3.1988
2001-10-10,52.1091167718089,47.5678,9.0092,-15.2042,-0.7653
2001-10-11,53.2611435179208,51.304,100.0,-0.0,2.9092
2001-10-12,54.0327335246191,53.6333,100.0,-1.1843,4.5299
2001-10-15,54.654292141126,55.4407,100.0,-4.9771,9.2779
2001-10-16,54.5739181820949,55.1481,96.2834,-7.4146,5.6535
2001-10-17,55.1365358953124,56.8271,100.0,-19.7814,7.1875
2001-10-18,54.2577806099061,53.5324,0.0,-28.3186,8.4154
2001-10-19,55.0025792969273,55.8178,69.3649,-21.0828,13.4254
2001-10-22,56.3957279201325,59.7185,100.0,-7.5482,11.0232
2001-10-23,56.6957907005151,60.5089,100.0,-4.633,12.0275
2001-10-24,58.1746715466868,64.1579,100.0,-0.8467,18.9157
2001-10-25,59.2945487091863,66.6166,100.0,-0.9069,22.9556
2001-10-26,59.5624619059565,67.1835,100.0,-4.5279,21.1949
2001-10-29,58.2014628663638,61.5906,16.2065,-17.4,17.161
2001-10-30,58.21753765817,61.6304,0.7101,-17.5127,15.8686
2001-10-31,57.9067583499165,60.3603,0.0,-23.4302,11.4698
2001-11-01,58.8819623861602,62.8866,37.0245,-12.8488,12.9278
2001-11-02,58.6729900926794,61.9954,64.7225,-15.1163,11.7119
2001-11-05,58.9248284976434,62.6665,91.2898,-12.3837,11.6447
2001-11-06,60.8752365701306,67.365,100.0,-5.9799,16.9549
2001-11-07,61.078850599676,67.8102,100.0,-7.1738,17.2134
2001-11-08,61.057391187959,67.7077,98.2379,-9.898,14.6378
2001-11-09,61.2022422170491,68.0507,100.0,-9.2371,13.2688
2001-11-12,61.6207007455317,69.0504,100.0,-4.3689,12.7463
2001-11-13,62.6078336845164,71.2818,100.0,-1.7592,14.7212
2001-11-14,61.3470932461392,64.9831,0.0,-15.5399,11.264
2001-11-15,61.5616873633098,65.5289,8.6645,-13.1942,13.4615
2001-11-16,61.4275660400782,64.8638,0.0,-16.4202,11.6812
2001-11-19,61.6958086865414,65.5989,11.4531,-15.9003,9.398
2001-11-20,61.9318622154291,66.2529,100.0,-14.1301,9.2354
2001-11-21,61.34172839321,63.0963,0.0,-25.6235,5.444
2001-11-23,61.8835785390657,64.7208,51.4658,-16.127,4.3664
2001-11-26,62.4093341261336,66.2388,99.555,-6.5485,4.7796
2001-11-27,61.2666204522003,60.3026,0.0,-27.367,5.2665
2001-11-28,60.1668256017011,55.2833,0.0,-47.4036,3.3483
2001-11-29,61.3900120695734,59.2539,36.2424,-25.119,6.0153
2001-11-30,62.012335009368,61.1035,53.1258,-16.8588,5.3164
2001-12-03,61.2290664816954,57.6371,40.442,-35.2846,4.3565
2001-12-04,62.5756445669408,61.5813,100.0,-4.4259,6.1957
2001-12-05,65.1293145612707,67.6025,100.0,-5.703,6.9882
2001-12-06,64.4533430921834,64.7738,71.615,-18.0924,5.5248
2001-12-07,64.5928292683442,65.0911,74.7987,-15.5359,5.7904
2001-12-10,64.1958301515787,63.3808,29.8873,-22.8122,4.8913
2001-12-11,65.1829630905633,65.7371,55.8141,-11.3449,5.781
2001-12-12,66.0949880885383,67.755,100.0,-0.0877,5.5698
2001-12-13,64.5123564744053,61.1741,0.0,-25.9649,5.1596
2001-12-14,64.9683689733928,62.2851,16.8828,-18.5088,5.5338
2001-12-17,65.0971254436951,62.6032,21.7159,-16.4035,5.9738
2001-12-18,65.5585027956118,63.7561,39.235,-8.8596,6.2609
2001-12-19,66.4651629406575,65.9289,100.0,-6.2839,7.3198
2001-12-20,65.8267454420751,63.124,23.0228,-15.5159,7.3115
2001-12-21,65.4512057370266,61.5039,0.0,-20.9465,5.7651
2001-12-24,65.156138825917,60.2254,0.0,-25.2133,4.4013
2001-12-26,65.6657998541971,61.6739,25.3967,-17.8433,7.1804
2001-12-27,66.2559336764162,63.3028,100.0,-9.3095,10.1204
2001-12-28,65.9340425006604,61.7948,50.9994,-15.6658,7.4019
2001-12-31,64.8932610323831,57.1605,0.0,-32.55,4.6457
2002-01-02,65.1829630905633,58.0816,14.9961,-28.2686,6.4575
2002-01-03,66.3417713232845,61.5615,71.6509,-12.9193,6.0185
2002-01-04,67.3825527915618,64.3588,100.0,-0.0,3.4596
2002-01-07,66.5510005875258,60.647,48.4346,-28.7634,3.2545
2002-01-08,66.899716027928,61.624,56.4324,-21.9764,3.5714
2002-01-09,66.7870541164134,61.108,12.4215,-27.2206,4.0364
2002-01-10,65.5263136780363,55.6225,0.0,-60.8883,0.5267
2002-01-11,64.5445455919809,51.8101,0.0,-87.106,-2.3458
2002-01-14,63.3320888299671,47.5714,0.0,-89.774,-1.8295
2002-01-15,63.7612770643082,49.1224,11.4574,-81.1625,-1.858
2002-01-16,62.9833733895649,46.498,0.0,-96.7707,-3.2471
2002-01-17,64.324586621881,51.227,89.0239,-69.8601,-1.8822
2002-01-18,61.2934447168466,42.3268,0.0,-89.3962,-7.7811
2002-01-22,59.2816248683724,37.7452,0.0,-98.9415,-9.943
2002-01-23,57.8867631067637,34.9817,0.0,-95.3584,-11.5574
2002-01-24,58.3266810469633,36.5245,9.4972,-91.1294,-10.4817
2002-01-25,58.6271128110021,37.5892,35.4994,-88.2414,-10.719
2002-01-28,58.0208844299953,36.2961,47.5632,-94.0691,-12.4291
2002-01-29,55.2579851714241,31.1546,0.0,-97.5396,-16.192
2002-01-30,56.6260226683865,35.8881,73.5628,-82.0796,-12.7397
2002-01-31,57.8813982538344,39.8807,100.0,-72.8633,-11.2016
2002-02-01,57.9404116360563,40.0654,100.0,-72.4301,-12.6638
2002-02-04,57.2966292845446,38.7002,84.6784,-77.1564,-14.9682
2002-02-05,57.0283866380813,38.1303,53.6753,-79.1256,-14.3087
2002-02-06,57.2805347257568,39.0188,45.9152,-77.2745,-14.3785
2002-02-07,55.8193788179066,35.876,0.0,-86.7547,-16.4219
2002-02-08,56.3995436636707,37.9644,66.4505,-80.5106,-13.9284
2002-02-11,57.6834269797596,42.3389,100.0,-66.6446,-10.6301
2002-02-12,57.2483033454365,41.2999,83.9242,-70.7932,-9.6062
2002-02-13,58.0540878534421,43.9797,100.0,-63.1105,-8.9509
2002-02-14,57.9573937124815,43.7275,95.8081,-64.0325,-7.9799
2002-02-15,55.2714453524628,37.4494,0.0,-85.431,-14.0742
2002-02-19,54.4173137739769,35.7321,0.0,-84.0002,-11.2184
2002-02-20,53.3483063266895,33.6965,0.0,-83.6218,-10.0087
2002-02-21,51.7743405877186,30.9626,0.0,-97.4544,-10.5593
2002-02-22,52.8863232087663,34.891,60.5596,-81.8057,-9.3274
2002-02-25,52.8057447579658,34.7402,79.2025,-82.2446,-9.9295
2002-02-26,52.1879766351615,33.5694,66.3587,-89.6243,-10.0531
2002-02-27,52.553265612124,34.9342,100.0,-84.5484,-4.8947
2002-02-28,52.7090506170051,35.5289,100.0,-82.3837,-6.9173
2002-03-01,55.3412800098233,44.543,100.0,-45.8075,-4.3885
2002-03-04,56.8883862651941,48.9582,100.0,-24.2718,-1.8157
2002-03-05,56.7648326406332,48.6327,97.679,-25.9895,-0.9281
2002-03-06,57.1032621339955,49.5989,100.0,-21.2845,0.1313
2002-03-07,55.7119408835059,45.8657,26.1619,-40.6273,-2.7384
2002-03-08,56.453262630871,48.0584,58.7353,-30.3211,1.1356
2002-03-11,56.5338410816716,48.298,65.1537,-29.2009,0.2381
2002-03-12,58.2850794124037,53.2334,100.0,-4.8544,1.043
2002-03-13,57.5759890453588,51.1522,71.7525,-14.7125,0.5724
2002-03-14,57.2644190355967,50.2437,42.2277,-19.0441,-1.3602
2002-03-15,57.3664850732774,50.5466,45.5598,-15.7372,-1.0196
2002-03-18,57.1301216175957,49.8075,0.0,-19.0985,3.3628
2002-03-19,57.74251784368,51.7323,100.0,-10.3896,6.1106
2002-03-20,56.6735103963926,48.3269,0.0,-25.5921,6.233
2002-03-21,57.3611131765573,50.5317,64.7439,-15.8136,10.7906
2002-03-22,56.7272293635929,48.5226,5.7473,-25.2722,7.2626
2002-03-25,55.6313624327053,45.2488,0.0,-41.1353,5.351
2002-03-26,55.2768172491829,44.2324,0.0,-48.9712,5.9187
2002-03-27,55.5400401884647,45.1944,15.2722,-49.5014,5.6833
2002-03-28,55.867725888387,46.406,50.6636,-46.8599,5.9927
2002-04-01,55.2553296623027,44.472,11.0234,-91.4504,-0.1553
2002-04-02,54.2292973887756,41.4271,0.0,-94.7242,-4.6742
2002-04-03,53.6974796134919,39.9353,0.0,-89.3467,-5.4036
2002-04-04,54.1702065248552,41.8932,30.2575,-80.5025,-5.1364
2002-04-05,52.2416956023619,36.7492,0.0,-100.0,-6.2289
2002-04-08,46.9557492298452,27.1358,0.0,-91.234,-16.8237
2002-04-09,47.1330218216065,27.8026,4.5179,-89.8298,-16.6287
2002-04-10,47.8152527050512,30.3831,22.0044,-84.2918,-17.9631
2002-04-11,45.2259984859933,26.5867,0.0,-96.6403,-21.4499
2002-04-12,45.9834359235185,29.3067,71.6465,-91.0672,-19.6998
2002-04-15,45.8491385055176,29.1054,66.3451,-92.0553,-20.0768
2002-04-16,46.3057497267207,30.8061,100.0,-88.4257,-18.9469
2002-04-17,45.5590560826356,29.5845,71.0471,-93.7606,-21.0996
2002-04-18,47.783021324731,37.371,100.0,-76.0666,-15.6872
2002-04-19,47.8098808083312,37.4589,100.0,-75.7705,-16.6511
2002-04-22,47.2350878592872,36.3107,85.4181,-80.3173,-16.733
2002-04-23,46.9127740560849,35.6654,77.223,-82.1556,-15.6721
2002-04-24,46.4669066283219,34.7657,0.0,-85.5046,-15.9378
2002-04-25,46.5797164594426,35.201,16.1642,-84.5413,-16.1331
2002-04-26,45.5053371154352,32.9937,0.0,-93.3688,-18.5481
2002-04-29,45.0648415843922,32.1243,0.0,-97.0541,-18.4425
2002-04-30,44.9950069270317,31.9836,0.0,-97.6872,-17.0282
2002-05-01,45.2850893499137,33.2612,39.7085,-86.5679,-15.6663
2002-05-02,45.048725894232,32.7338,58.722,-88.8151,-16.8386
2002-05-03,43.9313713764643,30.3401,0.0,-92.4888,-15.9075
2002-05-06,40.8264150722828,24.9939,0.0,-100.0,-13.0534
2002-05-07,41.0950099082847,26.1784,14.3275,-95.8894,-12.8106
2002-05-08,44.3718669075074,38.6253,100.0,-52.6577,-7.2014
2002-05-09,43.0156861360469,35.9823,80.6107,-70.5499,-4.8873
2002-05-10,42.8811443928464,35.727,78.7378,-72.3249,-6.7465
2002-05-13,44.2319434945789,40.2102,100.0,-54.5037,-3.5272
2002-05-14,46.0025128350968,45.4593,100.0,-31.1445,-0.6549
2002-05-15,45.475109201751,44.2415,87.4866,-38.1026,-0.1843
2002-05-16,45.9863678259127,45.7251,100.0,-31.3575,-3.76
2002-05-17,46.1155278993851,46.1065,100.0,-24.5753,-3.5439
2002-05-20,45.4482008531109,44.4095,9.0074,-34.0149,-3.783
2002-05-21,44.9100338803091,43.0639,0.0,-37.6981,-4.2691
2002-05-22,45.2060257153501,44.0454,32.2593,-25.4274,-2.7135
2002-05-23,45.3943841558307,44.6842,53.2534,-22.2513,-2.5447
2002-05-24,44.7216754398285,42.8454,0.0,-31.659,-1.7221
2002-05-28,44.1727451275707,41.3827,0.0,-41.1847,-1.9796
2002-05-29,43.9144249806258,40.6945,0.0,-45.6673,-2.4016
2002-05-30,44.264233512947,42.0678,34.4208,-39.597,-2.2543
2002-05-31,43.2955329619038,39.4078,0.0,-56.4071,-3.8918
2002-06-03,42.0362222455476,36.2695,0.0,-78.2602,-4.3139
2002-06-04,42.6820226129097,38.8962,45.3024,-67.0535,4.5451
2002-06-05,43.349349659184,41.5181,90.5204,-66.8166,5.4857
2002-06-06,42.8703810533904,40.2144,75.1616,-76.8279,-3.3839
2002-06-07,42.1384739703799,38.281,38.3237,-86.3014,-2.0393
2002-06-10,41.3312235111773,36.2571,0.0,-97.9778,-3.6145
2002-06-11,40.6262247768069,34.5766,0.0,-97.4314,-8.1518
2002-06-12,40.1741645196534,33.5277,0.0,-89.426,-12.6696
2002-06-13,40.6854231438151,35.8446,48.7431,-82.1293,-10.5325
2002-06-14,40.9921783183121,37.2265,100.0,-77.7947,-10.8602
2002-06-17,41.5142002819299,39.5585,100.0,-68.1409,-9.9778
2002-06-18,40.8683999145677,37.7331,69.7311,-77.2034,-10.077
2002-06-19,39.4745474550111,34.1525,0.0,-99.1525,-12.1031
2002-06-20,38.5219919131519,31.9702,0.0,-98.8987,-14.7857
2002-06-21,36.9989793801229,28.8658,0.0,-96.401,-18.4944
2002-06-24,37.5102380042846,31.2255,26.6121,-84.5523,-16.1252
2002-06-25,36.9182543342026,30.0121,21.6825,-91.0,-16.423
2002-06-26,37.6985964447652,33.5929,100.0,-75.5418,-14.1544
2002-06-27,38.6942053444485,37.8627,100.0,-63.6364,-12.5836
2002-06-28,38.7480220417287,38.0891,100.0,-60.2694,-10.5034
2002-07-01,36.3800873614008,32.5876,31.887,-89.899,-13.4554
2002-07-02,36.9074909947466,34.7957,40.1352,-83.2997,-13.5292
2002-07-03,37.946153252254,38.9416,100.0,-70.303,-12.4643
2002-07-05,39.5552725009314,44.6779,100.0,-41.9608,-7.7329
2002-07-08,38.3713051607674,41.6475,74.935,-59.0551,-8.94
2002-07-09,37.4940929951005,39.555,48.1607,-70.6173,-9.2839
2002-07-10,37.0043610498509,38.4206,0.0,-77.1674,-8.9151
2002-07-11,37.354169582172,39.7205,20.7727,-71.588,-7.0194
2002-07-12,37.2465361876117,39.4507,31.9228,-73.3047,-8.4524
2002-07-15,38.2098550689269,43.0912,100.0,-57.9399,-6.7874
2002-07-16,37.1389027930513,40.2586,39.3524,-73.0556,-10.5393
2002-07-17,38.0430233073583,43.5558,100.0,-49.5604,-6.9134
2002-07-18,38.7749303903688,46.0912,100.0,-26.5432,-1.7723
2002-07-19,38.7480220417287,46.0112,98.6287,-27.1605,0.5868
2002-07-22,36.8644376369224,40.795,9.1965,-70.3704,-0.3636
2002-07-23,36.0840955263598,38.8732,0.0,-88.2716,-3.802
2002-07-24,37.4241312886363,43.67,66.4568,-54.8235,1.3703
2002-07-25,37.3218795638039,43.3965,63.3694,-57.0588,-0.9993
2002-07-26,35.7342869940387,39.3666,10.2855,-91.7647,-7.6495
2002-07-29,38.3067251240312,47.6571,100.0,-35.5294,-1.1389
2002-07-30,38.6350069774403,48.6012,100.0,-28.3529,6.1982
2002-07-31,37.8869548852458,46.5858,78.1757,-44.7059,2.6538
2002-08-01,36.729895893722,43.6394,46.2696,-70.0,-3.2052
2002-08-02,36.5307741137853,43.1451,0.0,-74.3529,-7.6463
2002-08-05,35.5136385351899,40.6681,0.0,-96.5882,-7.4474
2002-08-06,36.5415374532414,44.083,57.7071,-74.1176,-2.5405
2002-08-07,37.3057345546199,46.4931,100.0,-57.4118,0.8144
2002-08-08,38.6217095772203,50.3706,100.0,-28.6436,3.3933
2002-08-09,38.7403630628646,50.7096,100.0,-28.2539,4.0106
2002-08-12,38.7080030213253,50.6103,98.5023,-28.9402,1.3037
2002-08-13,38.7781164446606,50.8298,100.0,-27.4531,4.4137
2002-08-14,40.4069052021414,55.6493,100.0,-1.0568,6.2137
2002-08-15,41.2590529626778,57.9207,100.0,-1.883,6.4065
2002-08-16,42.7961549357971,61.65,100.0,-4.3683,10.4473
2002-08-19,44.4896637763567,65.2243,100.0,-2.0819,20.6845
2002-08-20,43.8316762650565,62.8293,74.9875,-9.1371,21.4709
2002-08-21,43.6860560781294,62.2964,59.9125,-10.7357,16.7323
2002-08-22,44.2199967635288,63.4915,51.5232,-4.9906,18.4828
2002-08-23,43.3624556627359,60.2622,0.0,-14.292,21.3469
2002-08-26,42.8339083175931,58.3372,0.0,-20.0088,11.8182
2002-08-27,42.0464806401354,55.5542,0.0,-28.5256,8.83
2002-08-28,41.0217459913892,52.1464,0.0,-39.6092,8.2741
2002-08-29,41.3237730457565,53.0401,11.0118,-36.3424,12.5072
2002-08-30,40.6549988539431,50.8275,0.0,-43.5759,11.2897
2002-09-03,39.0208167562057,45.9024,0.0,-64.0864,9.8756
2002-09-04,39.7650977116109,48.3039,33.646,-56.8224,8.8216
2002-09-05,38.9291299718442,45.8951,0.0,-73.5862,4.3516
2002-09-06,39.4792506780132,47.7017,36.6266,-77.51,2.2204
2002-09-09,40.1803849113659,49.944,100.0,-68.219,3.7171
2002-09-10,40.7736523395874,51.7852,100.0,-62.1784,5.3365
2002-09-11,40.0185847036692,49.3531,58.7087,-75.2174,3.1989
2002-09-12,38.7619364238909,45.6012,0.0,-96.7401,-4.071
2002-09-13,39.1017168600541,46.7533,18.6304,-89.688,-5.2288
2002-09-16,39.004636735436,46.4574,13.8453,-90.6196,-8.8595
2002-09-17,38.6972163408122,45.4975,0.0,-95.3654,-13.0198
2002-09-18,37.5106814843691,41.974,0.0,-94.9227,-14.4211
2002-09-19,34.9488448625035,35.6919,0.0,-99.1573,-20.0
2002-09-20,34.4742309199263,34.6797,0.0,-99.8862,-22.0393
2002-09-23,34.1775972058156,34.0445,0.0,-94.6004,-21.1816
2002-09-24,32.2252080329411,30.2109,0.0,-99.0426,-24.7671
2002-09-25,33.9834369565794,36.942,100.0,-80.7242,-19.1765
2002-09-26,33.4494962711801,35.8371,83.5851,-86.2396,-18.4591
2002-09-27,32.5542017885913,34.0401,56.8883,-95.4875,-21.2216
2002-09-30,31.4485670359966,31.957,25.9416,-98.3598,-22.6453
2002-10-01,32.9910623493725,37.5676,100.0,-83.7007,-15.4527
2002-10-02,32.1604879498624,35.8903,70.1032,-91.5941,-19.1238
2002-10-03,32.3600415393551,36.6061,82.8622,-89.6976,-16.8745
2002-10-04,30.526305852125,33.0378,19.2624,-96.1804,-22.6776
2002-10-07,30.6665326987955,33.5591,11.5089,-94.9839,-23.6779
2002-10-08,30.7690061636702,33.9546,25.6947,-90.0881,-24.537
2002-10-09,29.7011247928714,31.8732,0.0,-98.5974,-25.7817
2002-10-10,31.0548531972678,37.0246,100.0,-81.6358,-19.8831
2002-10-11,34.4742309199263,47.5662,100.0,-49.0226,-11.8345
2002-10-14,34.2045639070984,46.9143,95.8457,-51.5947,-12.3064
2002-10-15,36.9335940769173,53.6774,100.0,-14.328,-4.5575
2002-10-16,35.0027782650691,49.0258,72.0671,-24.7408,-6.6858
2002-10-17,38.9399166523573,57.0203,100.0,-4.2127,11.4198
2002-10-18,40.045551404952,58.9246,100.0,-0.0,16.1608
2002-10-21,40.7466856383047,60.1045,100.0,-1.5989,19.2205
2002-10-22,40.1749915711094,58.6583,86.9457,-6.4413,24.6695
2002-10-23,40.2343183139315,58.7667,56.6219,-5.9388,18.3939
2002-10-24,38.8859832497917,55.2985,0.0,-17.3595,16.2528
2002-10-25,40.2127449529053,57.8736,53.5805,-6.1215,23.5255
2002-10-28,41.2914130042171,59.8528,100.0,-4.0017,31.2982
2002-10-29,41.3884931288352,60.0307,100.0,-3.2354,25.4537
2002-10-30,42.4294077983511,61.9346,100.0,-2.8751,31.9302
2002-10-31,42.5750279852782,62.1997,100.0,-3.2971,31.5667
2002-11-01,43.3624556627359,63.6412,100.0,-0.3775,42.0495
2002-11-04,44.4950571166133,65.6259,100.0,-4.396,45.0932
2002-11-05,44.0528032155754,64.1858,60.9868,-7.1477,43.1727
2002-11-06,44.058196555832,64.1959,58.2622,-7.1141,48.3385
2002-11-07,42.6587517547576,59.6107,0.0,-21.133,37.3658
2002-11-08,41.9239081526491,57.3466,0.0,-27.289,21.6094
2002-11-11,41.7618102992428,56.8453,0.0,-32.5898,22.0943
2002-11-12,42.7668169903618,59.1745,31.6868,-23.0679,15.7938
2002-11-13,42.874882225966,59.4224,93.1916,-31.8379,22.4899
2002-11-14,43.6151290898548,61.1244,100.0,-21.7085,12.0062
2002-11-15,43.2314975034599,59.757,68.0455,-30.2887,7.9558
2002-11-18,42.7830267757024,58.1562,0.0,-37.1836,4.9976
2002-11-19,42.3453625715054,56.5986,0.0,-43.9124,5.4023
2002-11-20,44.0960193882935,60.997,97.1846,-16.9973,9.598
2002-11-21,45.8736925139825,64.809,100.0,-0.1551,17.9697
2002-11-22,45.6197392103127,63.8703,88.5669,-6.6629,13.446
2002-11-25,46.5761165454098,65.8321,100.0,-0.4103,12.7986
2002-11-26,45.9601447024659,63.4946,51.6566,-11.4759,11.0457
2002-11-27,47.3866058124413,66.4026,100.0,-3.5933,11.6834
2002-11-29,46.965151393585,64.7973,44.7964,-10.4294,10.3115
2002-12-02,47.1704753412329,65.2284,59.6206,-16.9279,8.7818
2002-12-03,46.041193629169,60.9101,0.0,-33.3072,3.4749
2002-12-04,45.2198978385771,57.972,0.0,-45.2194,2.6493
2002-12-05,44.8794923464239,56.7771,0.0,-50.1567,1.8641
2002-12-06,44.4796509746884,55.3661,0.0,-55.9561,4.2685
2002-12-09,43.0045605086911,50.4932,0.0,-77.3511,2.5777
